run_id,model_name,criterion,run_started_at,epoch,epoch_timestamp,train_loss,val_loss,val_rmse_pooled,val_rmse_per_sample,is_best,learning_rate,epoch_duration_sec,num_params,batch_size,seed
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,146/250,2026-09-02 14:31:41,0.006889,0.014234,0.016254,0.007357,False,0.00000100,427.27,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,147/250,2026-09-02 14:38:47,0.006881,0.014227,0.016261,0.007339,False,0.00000100,426.45,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,148/250,2026-09-02 14:45:54,0.006873,0.014228,0.016251,0.007350,False,0.00000100,426.05,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,149/250,2026-09-02 14:53:01,0.006893,0.014260,0.016295,0.007373,False,0.00000100,427.57,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,150/250,2026-09-02 15:00:11,0.006876,0.014244,0.016264,0.007371,False,0.00000100,429.12,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,151/250,2026-09-02 15:07:17,0.006898,0.014261,0.016272,0.007416,False,0.00000100,426.47,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,152/250,2026-09-02 15:14:25,0.006891,0.014239,0.016262,0.007374,False,0.00000100,427.33,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,153/250,2026-09-02 15:21:32,0.006857,0.014246,0.016269,0.007390,False,0.00000100,427.58,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,154/250,2026-09-02 15:28:41,0.006873,0.014234,0.016258,0.007346,False,0.00000100,428.76,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,155/250,2026-09-02 15:35:48,0.006866,0.014235,0.016268,0.007339,False,0.00000100,427.14,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,156/250,2026-09-02 15:42:55,0.006878,0.014266,0.016278,0.007398,False,0.00000100,426.99,6211313,64,42
ModelEfficientNetB0_fvs_geo_300k_RMSELoss_20260901_205951,ModelEfficientNetB0_fvs_geo_300k_RMSELoss,RMSELoss,2026-09-01 20:59:51,157/250,2026-09-02 15:50:02,0.006871,0.014294,0.016310,0.007430,False,0.00000100,426.55,6211313,64,42
